,0,1,2,3,4,5
33,DOCUSIGN INC,SR. SOFTWARE ENGINEER,130000.0,SEATTLE WA,03/28/2016,05/16/2016
34,DOCUSIGN INC,SR. SOFTWARE ENGINEER,130200.0,SAN FRANCISCO CA,06/09/2016,06/27/2016
35,DOCUSIGN INC,SR. SOFTWARE ENGINEER,175000.0,SAN FRANCISCO CA,04/07/2016,05/31/2016
36,DOCUSIGN INC,TECHNICAL CONSULTANT,88546.0,WARRENVILLE IL,05/05/2016,06/13/2016
37,DOCUSIGN INC,USER EXPERIENCE DESIGNER,118000.0,SAN FRANCISCO CA,02/15/2016,03/14/2016
38,DOCUSIGN INC,USER EXPERIENCE DESIGNER,120000.0,SAN FRANCISCO CA,03/24/2016,09/23/2016
39,DOCUSIGN INC,USER EXPERIENCE PROTOTYPER,110000.0,SAN FRANCISCO CA,03/10/2016,09/09/2016
0,DOCUSIGN INC,ANDROID ENGINEER,136573.0,SAN FRANCISCO CA,04/26/2017,10/19/2017
1,DOCUSIGN INC,DIRECTOR OF FINANCE,164852.0,SAN FRANCISCO CA,10/31/2017,04/27/2018
2,DOCUSIGN INC,DIRECTOR HR BUSINESS PARTNER,175000.0,SAN FRANCISCO CA,05/19/2017,07/10/2017
3,DOCUSIGN INC,GLOBAL INFRASTRUCTRUE OPERATIONS PROGRAM MANAGER,147500.0,SAN FRANCISCO CA,03/13/2017,04/10/2017
4,DOCUSIGN INC,PRODUCT MANAGER,132000.0,SAN FRANCISCO CA,04/03/2017,10/01/2017
5,DOCUSIGN INC,PROGRAM MANAGER,135000.0,SEATTLE WA,11/28/2017,01/02/2018
6,DOCUSIGN INC,SENIOR PROGRAM MANAGER - DEVELOPER ADOPTION,100000.0,SAN FRANCISCO CA,10/31/2017,11/13/2017
7,DOCUSIGN INC,SENIOR PROGRAM MANAGER - DEVELOPER ADOPTION,100000.0,SEATTLE WA,10/31/2017,01/01/2018
8,DOCUSIGN INC,SENIOR SALESFORCE DEVELOPER,117770.0,SAN FRANCISCO CA,06/07/2017,07/10/2017
9,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,136573.0,SAN FRANCISCO CA,02/14/2017,03/13/2017
10,"

",,,,,
11,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER MOBILE,142168.0,SAN FRANCISCO CA,09/14/2017,01/11/2018
12,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,100942.0,SEATTLE WA,03/14/2017,09/04/2017
13,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,117770.0,SAN FRANCISCO CA,03/30/2017,04/10/2017
14,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,120000.0,SEATTLE WA,05/15/2017,06/05/2017
15,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,122429.0,SAN FRANCISCO CA,10/17/2017,11/20/2017
16,DOCUSIGN INC,SOFTWARE ENGINEER,71843.0,WARRENVILLE IL,03/02/2017,09/01/2017
17,DOCUSIGN INC,SOFTWARE ENGINEER,99512.0,SEATTLE WA,03/14/2017,09/03/2017
18,DOCUSIGN INC,SOFTWARE ENGINEER,100000.0,SEATTLE WA,03/02/2017,09/01/2017
19,DOCUSIGN INC,SOFTWARE ENGINEER,100000.0,WARRENVILLE IL,03/06/2017,09/01/2017
20,DOCUSIGN INC,SOFTWARE ENGINEER,112000.0,WARRENVILLE IL,03/02/2017,09/01/2017
21,DOCUSIGN INC,SOFTWARE ENGINEER,112549.0,SEATTLE WA,09/28/2017,11/13/2017
22,DOCUSIGN INC,SOFTWARE ENGINEER,117000.0,SEATTLE WA,11/03/2017,01/02/2018
23,DOCUSIGN INC,SOFTWARE ENGINEER,117770.0,SAN FRANCISCO CA,03/02/2017,09/01/2017
24,DOCUSIGN INC,SOFTWARE ENGINEER MOBILE,122429.0,SAN FRANCISCO CA,12/04/2017,04/22/2018
25,DOCUSIGN INC,SR PRODUCT ANALYST,111030.0,SAN FRANCISCO CA,12/07/2017,01/16/2018
26,DOCUSIGN INC,SR SOFTWARE DEVELOPMENT ENGINEER IN TEST,117770.0,SAN FRANCISCO CA,03/03/2017,09/02/2017
27,DOCUSIGN INC,SR. DATA ANALYST,101587.0,SAN FRANCISCO CA,08/02/2017,08/28/2017
28,DOCUSIGN INC,SR. IT BUSINESS ANALYST,120000.0,SAN FRANCISCO CA,09/26/2017,10/23/2017
29,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,134389.0,SAN FRANCISCO CA,03/09/2017,04/03/2017
30,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,136573.0,SAN FRANCISCO CA,06/05/2017,09/22/2017
31,DOCUSIGN INC,SR. SOFTWARE DEVELOPMENT ENGINEER IN TEST,117770.0,SAN FRANCISCO CA,06/12/2017,06/26/2017
32,DOCUSIGN INC,SR. SOFTWARE ENGINEER,99424.0,WARRENVILLE IL,12/01/2017,01/08/2018
33,DOCUSIGN INC,SR. SOFTWARE ENGINEER,117770.0,SAN FRANCISCO CA,03/01/2017,07/14/2017
34,DOCUSIGN INC,SR. SOFTWARE ENGINEER,117770.0,SAN FRANCISCO CA,05/12/2017,05/15/2017
35,DOCUSIGN INC,SR. SOFTWARE ENGINEER,120000.0,WARRENVILLE IL,09/28/2017,11/06/2017
36,DOCUSIGN INC,SR. SOFTWARE ENGINEER,122533.0,SEATTLE WA,02/28/2017,08/25/2017
37,DOCUSIGN INC,STAFF ACCOUNTANT,58802.0,SAN FRANCISCO CA,11/07/2017,12/11/2017
38,DOCUSIGN INC,STAFF ACCOUNTANT,74277.0,SAN FRANCISCO CA,11/06/2017,12/11/2017
39,DOCUSIGN INC,TECHNICAL ACCOUNTING & REPORTING MANAGER,120000.0,SAN FRANCISCO CA,09/14/2017,09/25/2017
40,"




",,,,,
41,DOCUSIGN INC,TECHNICAL IMPLEMENTATION ENGINEER,110843.0,SEATTLE WA,10/23/2017,10/30/2017
42,DOCUSIGN INC,TECHNICAL PROJECT SPECIALIST,89898.0,SAN FRANCISCO CA,11/03/2017,11/20/2017
43,DOCUSIGN INC,USER EXPERIENCE ENGINEER PROTOTYPER - CUSTOMER EXPERIENCE,98987.0,SAN FRANCISCO CA,03/02/2017,09/01/2017
0,DOCUSIGN INC,ANDROID ENGINEER,122429.0,SAN FRANCISCO CA,03/01/2018,04/16/2018
1,DOCUSIGN INC,BUSINESS ANALYST,92000.0,SEATTLE CA,03/22/2018,09/06/2018
2,DOCUSIGN INC,BUSINESS ANALYST,92000.0,SEATTLE WA,03/01/2018,08/20/2018
3,DOCUSIGN INC,CORPORATE COUNSEL LAWYER,93746.0,SAN FRANCISCO CA,02/05/2018,08/02/2018
4,DOCUSIGN INC,DATA ENGINEER,90000.0,SEATTLE WA,07/11/2018,07/30/2018
5,DOCUSIGN INC,DEVELOPER MARKETING AND ADOPTION ANALYST,130000.0,SAN FRANCISCO CA,11/15/2018,11/21/2018
6,DOCUSIGN INC,DIRECTOR OF ENGINEERING ECOMMERCE,220000.0,SAN FRANCISCO CA,04/11/2018,05/07/2018
7,DOCUSIGN INC,INFORMATION SECURITY RISK MANAGER,125000.0,SEATTLE WA,03/07/2018,03/12/2018
8,DOCUSIGN INC,IOS ENGINEER,122429.0,SAN FRANCISCO CA,03/01/2018,03/12/2018
9,DOCUSIGN INC,IT LEAD SECURITY DEVOPS SYSTEMS ENGINEER,175000.0,SAN FRANCISCO CA,10/18/2018,10/29/2018
10,"

",,,,,
11,DOCUSIGN INC,LEAD BUSINESS INTELLIGENCE DEVELOPER ENTERPRISE PERFORMANCE,135990.0,SAN FRANCISCO CA,05/07/2018,10/12/2018
12,DOCUSIGN INC,LEAD SOFTWARE ENGINEER,142168.0,SAN FRANCISCO CA,06/22/2018,12/21/2018
13,DOCUSIGN INC,LEAD SOFTWARE ENGINEER,190000.0,SAN FRANCISCO CA,03/01/2018,04/16/2018
14,DOCUSIGN INC,LEAD USER EXPERIENCE DESIGNER,126090.0,SAN FRANCISCO CA,02/23/2018,08/24/2018
15,DOCUSIGN INC,MANAGER ENGINEERING,166819.0,SAN FRANCISCO CA,06/28/2018,07/09/2018
16,DOCUSIGN INC,PRINCIPAL DEVELOPER SALESFORCE,142168.0,SAN FRANCISCO CA,05/29/2018,11/04/2018
17,DOCUSIGN INC,PRODUCT MANAGER,132000.0,SAN FRANCISCO CA,02/27/2018,08/16/2018
18,DOCUSIGN INC,PRODUCT MARKETING DIRECTOR,180000.0,SAN FRANCISCO CA,04/03/2018,04/30/2018
19,DOCUSIGN INC,SALESFORCE ADMINISTRATOR,74500.0,SAN FRANCISCO AR,02/05/2018,08/02/2018
20,DOCUSIGN INC,SALESFORCE ADMINISTRATOR,74500.0,SAN FRANCISCO CA,03/23/2018,08/02/2018
21,DOCUSIGN INC,SENIOR ANALYST MARKETING ANALYTICS,107000.0,SAN FRANCISCO CA,08/03/2018,08/20/2018
22,DOCUSIGN INC,SENIOR IOS ENGINEER,145000.0,SAN FRANCISCO CA,02/02/2018,02/15/2018
23,DOCUSIGN INC,SENIOR IOS ENGINEER,147597.0,SAN FRANCISCO CA,12/03/2018,02/23/2019
24,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,167484.0,SAN FRANCISCO CA,12/10/2018,06/10/2019
25,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,175000.0,SAN FRANCISCO CA,12/12/2018,05/31/2019
26,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER,113883.0,SAN FRANCISCO CA,12/19/2018,06/20/2019
27,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,101837.0,SEATTLE WA,12/18/2018,01/07/2019
28,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,112549.0,SEATTLE WA,05/21/2018,06/18/2018
29,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,115000.0,SAN FRANCISCO CA,02/06/2018,08/02/2018
30,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,122429.0,SAN FRANCISCO CA,03/01/2018,03/12/2018
31,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,123000.0,SEATTLE WA,06/01/2018,11/22/2018
32,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,125000.0,SAN FRANCISCO CA,03/23/2018,04/30/2018
33,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,135000.0,SEATTLE WA,06/20/2018,07/16/2018
34,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,140000.0,SAN FRANCISCO CA,08/30/2018,09/17/2018
35,DOCUSIGN INC,SOFTWARE ENGINEER,93038.0,SEATTLE WA,02/14/2018,08/05/2018
36,DOCUSIGN INC,SOFTWARE ENGINEER,100000.0,SEATTLE WA,02/14/2018,08/02/2018
37,DOCUSIGN INC,SOFTWARE ENGINEER,102669.0,SAN FRANCISCO CA,02/07/2018,08/06/2018
38,DOCUSIGN INC,SOFTWARE ENGINEER,102669.0,SAN FRANCISCO CA,02/08/2018,08/10/2018
39,DOCUSIGN INC,SOFTWARE ENGINEER,112549.0,SEATTLE WA,02/09/2018,08/05/2018
40,"




",,,,,
41,DOCUSIGN INC,SOFTWARE ENGINEER,112549.0,SEATTLE WA,02/28/2018,08/10/2018
42,DOCUSIGN INC,SOFTWARE ENGINEER,113318.0,SEATTLE WA,07/06/2018,08/06/2018
43,DOCUSIGN INC,SOFTWARE ENGINEER,115482.0,WARRENVILLE IL,03/08/2018,03/20/2018
44,DOCUSIGN INC,SOFTWARE ENGINEER,122429.0,SAN FRANCISCO CA,02/09/2018,08/05/2018
45,DOCUSIGN INC,SOFTWARE ENGINEER,135000.0,SAN FRANCISCO CA,04/03/2018,05/07/2018
46,DOCUSIGN INC,SOFTWARE ENGINEER,137214.0,SAN FRANCISCO CA,06/08/2018,12/07/2018
47,DOCUSIGN INC,SOFTWARE ENGINEER,142168.0,SAN FRANCISCO CA,04/18/2018,10/13/2018
48,DOCUSIGN INC,SOFTWARE ENGINEER,150000.0,SEATTLE WA,08/10/2018,09/17/2018
49,DOCUSIGN INC,SOFTWARE ENGINEER - ANDROID,115000.0,SAN FRANCISCO CA,02/06/2018,08/02/2018
50,DOCUSIGN INC,SOFTWARE ENGINEER ACT,141000.0,SEATTLE WA,06/15/2018,07/30/2018
51,DOCUSIGN INC,SOFTWARE ENGINEER PLATFORM API,133806.0,SEATTLE WA,11/13/2018,11/19/2018
52,DOCUSIGN INC,SR SOFTWARE ENGINEER,112549.0,SEATTLE WA,01/09/2018,01/16/2018
53,DOCUSIGN INC,SR. ANDROID ENGINEER,165000.0,SAN FRANCISCO CA,12/28/2018,01/21/2019
54,DOCUSIGN INC,SR. BUSINESS INTELLIGENCE DEVELOPER,135990.0,SAN FRANCISCO CA,04/18/2018,10/12/2018
55,DOCUSIGN INC,SR. DATA WAREHOUSE MANAGER,170000.0,SEATTLE WA,07/11/2018,08/13/2018
56,DOCUSIGN INC,SR. IT BUSINESS ANALYST - ORDER TO CASH,115482.0,SAN FRANCISCO CA,05/10/2018,06/18/2018
57,DOCUSIGN INC,SR. MANAGER IT,166215.0,SAN FRANCISCO CA,07/24/2018,01/23/2019
58,DOCUSIGN INC,SR. PRODUCT DATA ENGINEER,175000.0,SEATTLE WA,09/20/2018,10/01/2018
59,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,140000.0,SAN FRANCISCO CA,03/06/2018,04/16/2018
60,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,140000.0,SAN FRANCISCO CA,03/01/2018,04/09/2018
61,DOCUSIGN INC,SR. SALESFORCE ENGINEER,170000.0,SAN FRANCISCO CA,07/23/2018,08/06/2018
62,DOCUSIGN INC,SR. SOFTWARE DEVELOPMENT ENGINEER IN TEST,122429.0,SAN FRANCISCO CA,06/03/2018,06/25/2018
63,DOCUSIGN INC,SR. SOFTWARE ENGINEER,131031.0,WARRENVILLE IL,10/04/2018,03/13/2019
64,DOCUSIGN INC,SR. SOFTWARE ENGINEER,175000.0,SAN FRANCISCO CA,11/14/2018,05/10/2019
65,DOCUSIGN INC,SR. SOFTWARE ENGINEER ACCESSIBILITY,145000.0,SAN FRANCISCO CA,10/30/2018,11/12/2018
66,DOCUSIGN INC,SR. SOFTWARE ENGINEER PLATFORM,132080.0,SEATTLE WA,03/29/2018,04/30/2018
67,DOCUSIGN INC,SR. USER EXPERIENCE,154548.0,SAN FRANCISCO CA,06/22/2018,11/17/2018
68,DOCUSIGN INC,TECHNICAL CONSULTANT,119672.0,WARRENVILLE IL,11/15/2018,11/21/2018
69,DOCUSIGN INC,USER EXPERIENCE LEAD,126090.0,SAN FRANCISCO CA,03/02/2018,08/24/2018
0,DOCUSIGN INC,ACCOUNTING MANAGER,138000.0,SAN FRANCISCO CA,11/26/2019,01/06/2020
1,DOCUSIGN INC,ANDROID ENGINEER,162000.0,SAN FRANCISCO CA,11/20/2019,01/06/2020
2,DOCUSIGN INC,APPLICATION SECURITY ENGINEER,120000.0,SEATTLE WA,02/01/2019,08/01/2019
3,DOCUSIGN INC,AUTOMATION ENGINEER LEAD TECHNICAL ANALYST,165000.0,SAN FRANCISCO CA,11/18/2019,12/02/2019
4,DOCUSIGN INC,AUTOMATION ENGINEER LEAD TECHNICAL ANALYST,165000.0,SAN FRANCISCO CA,11/18/2019,12/02/2019
5,DOCUSIGN INC,BUSINESS ANALYST DATA WAREHOUSE,140000.0,SEATTLE WA,10/17/2019,12/02/2019
6,DOCUSIGN INC,BUSINESS MANAGEMENT ANALYST HRIS,121784.0,SAN FRANCISCO CA,05/13/2019,05/27/2019
7,DOCUSIGN INC,BUSINESS MANAGEMENT ANALYST HRIS,121784.0,SAN FRANCISCO CA,05/14/2019,05/20/2019
8,DOCUSIGN INC,DATA SCIENTIST,130000.0,SAN FRANCISCO CA,07/11/2019,08/12/2019
9,DOCUSIGN INC,DEVOPS SYSTEMS ENGINEER,120000.0,SAN FRANCISCO CA,02/13/2019,02/18/2019
10,"

",,,,,
11,DOCUSIGN INC,DIRECTOR DEAL DESK,200000.0,SAN FRANCISCO CA,10/22/2019,12/02/2019
12,DOCUSIGN INC,DIRECTOR HR BUSINESS PARTNER,189280.0,SAN FRANCISCO CA,09/09/2019,03/09/2020
13,DOCUSIGN INC,DIRECTOR PRICING STRATEGY,210000.0,SAN FRANCISCO CA,04/30/2019,05/20/2019
14,DOCUSIGN INC,FRONT END ENGINEER,135000.0,SAN FRANCISCO CA,03/08/2019,09/06/2019
15,DOCUSIGN INC,FULL STACK SOFTWARE ENGINEER,130000.0,SAN FRANCISCO CA,02/05/2019,08/01/2019
16,DOCUSIGN INC,GLOBAL PIPELINE MANAGER,145000.0,SEATTLE WA,03/01/2019,08/09/2019
17,DOCUSIGN INC,GLOBAL PIPELINE MANAGER,145000.0,SAN FRANCISCO CA,03/01/2019,08/09/2019
18,DOCUSIGN INC,INCIDENT RESPONSE ANALYST,115000.0,SEATTLE WA,04/23/2019,05/20/2019
19,DOCUSIGN INC,INFORMATION SECURITY ENGINEER,87300.0,SEATTLE WA,02/13/2019,08/08/2019
20,DOCUSIGN INC,IT INTERNAL AUDITOR,110000.0,SAN FRANCISCO CA,05/20/2019,06/10/2019
21,DOCUSIGN INC,LEAD DEVOPS ENGINEER,181000.0,SAN FRANCISCO CA,11/07/2019,02/10/2020
22,DOCUSIGN INC,LEAD SOFTWARE ARCHITECT,224500.0,SAN FRANCISCO CA,11/07/2019,12/16/2019
23,DOCUSIGN INC,LEAD SOFTWARE ENGINEER - ANDROID,205000.0,SAN FRANCISCO CA,10/29/2019,01/06/2020
24,DOCUSIGN INC,LEAD TECHNICAL PROGRAM MANAGER,170000.0,SEATTLE WA,09/10/2019,09/23/2019
25,DOCUSIGN INC,LEAD TECHNICAL PROGRAM MANAGER,170000.0,SEATTLE WA,09/18/2019,09/30/2019
26,DOCUSIGN INC,LEAD IT BUSINESS RELATIONSHIP MANAGER,175448.0,SAN FRANCISCO CA,10/16/2019,04/10/2020
27,DOCUSIGN INC,NETWORK AUTOMATION ENGINEER,135000.0,SAN FRANCISCO CA,05/15/2019,06/17/2019
28,DOCUSIGN INC,PRINCIPAL ANALYST CUSTOMER SUCCESS BUSINESS INTELLIGENCE,150000.0,SEATTLE WA,02/13/2019,03/25/2019
29,DOCUSIGN INC,PRODUCT DESIGNER,100000.0,CHICAGO IL,03/04/2019,08/25/2019
30,DOCUSIGN INC,PRODUCT MANAGER,135000.0,SAN FRANCISCO CA,11/25/2019,01/13/2020
31,DOCUSIGN INC,PRODUCT MANAGER VERTICALS,145000.0,SAN FRANCISCO CA,02/22/2019,03/18/2019
32,DOCUSIGN INC,QUALITY ENGINEERING MANAGER,136864.0,SAN FRANCISCO CA,02/01/2019,07/25/2019
33,DOCUSIGN INC,SALESFORCE ADMINISTRATOR,74500.0,SAN FRANCISCO CA,02/05/2019,08/01/2019
34,DOCUSIGN INC,SALESFORCE ADMINISTRATOR,140000.0,SAN FRANCISCO CA,06/13/2019,07/15/2019
35,DOCUSIGN INC,SALESFORCE DEVELOPER,115000.0,SAN FRANCISCO CA,02/11/2019,08/08/2019
36,DOCUSIGN INC,SALESFORCE ENGINEER,154000.0,SAN FRANCISCO CA,03/07/2019,04/08/2019
37,DOCUSIGN INC,SECURITY DEVOPS SYSTEMS ENGINEER,110000.0,WARRENVILLE IL,01/25/2019,02/25/2019
38,DOCUSIGN INC,SENIOR ACCOUNTANT,100000.0,SAN FRANCISCO CA,05/14/2019,06/10/2019
39,DOCUSIGN INC,SENIOR DEVOPS ENGINEER,175000.0,SAN FRANCISCO CA,11/26/2019,01/01/2020
40,"




",,,,,
41,DOCUSIGN INC,SENIOR IT AUDIT ANALYST,110000.0,SAN FRANCISCO CA,05/21/2019,06/10/2019
42,DOCUSIGN INC,SENIOR QA ENGINEER,149800.0,SAN FRANCISCO CA,10/01/2019,03/29/2020
43,DOCUSIGN INC,SENIOR QA ENGINEER,149800.0,SAN FRANCISCO CA,10/02/2019,03/29/2020
44,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,154780.0,SAN FRANCISCO CA,04/01/2019,10/01/2019
45,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,166005.0,SAN FRANCISCO CA,09/06/2019,02/25/2020
46,DOCUSIGN INC,SENIOR SOFTWARE ENGINEER,170000.0,SAN FRANCISCO CA,01/22/2019,01/28/2019
47,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,95000.0,WARRENVILLE IL,02/04/2019,08/01/2019
48,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,105000.0,CHICAGO IL,04/01/2019,04/15/2019
49,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,110000.0,CHICAGO IL,10/15/2019,11/04/2019
50,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,110000.0,CHICAGO IL,11/21/2019,12/16/2019
51,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,110000.0,CHICAGO IL,10/04/2019,10/21/2019
52,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,129792.0,SEATTLE WA,12/17/2019,01/30/2020
53,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,130000.0,SEATTLE WA,10/29/2019,01/31/2020
54,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,130000.0,SEATTLE WA,01/22/2019,02/25/2019
55,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,135000.0,SEATTLE WA,06/21/2019,12/20/2019
56,DOCUSIGN INC,SOFTWARE DEVELOPMENT ENGINEER IN TEST,141700.0,SAN FRANCISCO CA,08/22/2019,01/29/2020
57,DOCUSIGN INC,SOFTWARE ENGINEER,110000.0,SEATTLE WA,02/01/2019,08/01/2019
58,DOCUSIGN INC,SOFTWARE ENGINEER,110000.0,SEATTLE WA,02/13/2019,08/08/2019
59,DOCUSIGN INC,SOFTWARE ENGINEER,110000.0,SAN FRANCISCO CA,02/11/2019,08/08/2019
60,DOCUSIGN INC,SOFTWARE ENGINEER,113318.0,SEATTLE WA,02/13/2019,08/08/2019
61,DOCUSIGN INC,SOFTWARE ENGINEER,115000.0,CHICAGO IL,12/19/2019,01/06/2020
62,DOCUSIGN INC,SOFTWARE ENGINEER,123200.0,SEATTLE WA,02/01/2019,08/01/2019
63,DOCUSIGN INC,SOFTWARE ENGINEER,125963.0,SEATTLE WA,01/18/2019,07/16/2019
64,DOCUSIGN INC,SOFTWARE ENGINEER,131000.0,SAN FRANCISCO CA,02/11/2019,08/08/2019
65,DOCUSIGN INC,SOFTWARE ENGINEER,140000.0,SAN FRANCISCO CA,04/03/2019,05/06/2019
66,DOCUSIGN INC,SOFTWARE ENGINEER,150000.0,SAN FRANCISCO CA,09/09/2019,09/23/2019
67,DOCUSIGN INC,SOFTWARE ENGINEER,160000.0,SAN FRANCISCO CA,09/26/2019,10/21/2019
68,DOCUSIGN INC,SOFTWARE ENGINEER PROGRAM MANAGER,130000.0,SEATTLE WA,03/21/2019,04/08/2019
69,DOCUSIGN INC,SOFTWARE ENGINEER SR.,151700.0,SAN FRANCISCO CA,01/30/2019,07/25/2019
70,DOCUSIGN INC,SOFTWARE QA ENGINEER,125000.0,SAN FRANCISCO CA,03/05/2019,09/03/2019
71,DOCUSIGN INC,SR. ANALYTICS ENGINEER,160000.0,SAN FRANCISCO CA,11/13/2019,12/02/2019
72,DOCUSIGN INC,SR. BUSINESS ANALYST - ORDER TO CASH,160000.0,SAN FRANCISCO CA,05/17/2019,06/10/2019
73,DOCUSIGN INC,SR. COLLABORATION & CONTACT CENTER ENGINEER,160000.0,SAN FRANCISCO CA,12/19/2019,01/27/2020
74,DOCUSIGN INC,SR. DATA WAREHOUSE ENGINEER,130000.0,SEATTLE WA,11/18/2019,12/09/2019
75,DOCUSIGN INC,SR. DIRECTOR RAPID ADOPTION,232000.0,SAN FRANCISCO CA,01/09/2019,02/04/2019
76,DOCUSIGN INC,SR. ENGINEERING MANAGER ANDROID,210000.0,SAN FRANCISCO CA,12/30/2019,02/03/2020
77,DOCUSIGN INC,SR. FINANCIAL ANALYST,120000.0,SAN FRANCISCO CA,03/20/2019,04/08/2019
78,DOCUSIGN INC,SR. PRODUCT DATA SCIENTIST,180000.0,SAN FRANCISCO CA,10/15/2019,10/28/2019
79,DOCUSIGN INC,SR. PRODUCT MANAGER,160062.0,SEATTLE WA,03/20/2019,04/01/2019
80,DOCUSIGN INC,SR. PROGRAM MANAGER,145000.0,CHICAGO IL,09/06/2019,09/23/2019
81,"




",,,,,
82,DOCUSIGN INC,SR. PROGRAM MANAGER,145000.0,CHICAGO IL,09/17/2019,10/07/2019
83,DOCUSIGN INC,SR. PROGRAM MANAGER,155000.0,SAN FRANCISCO CA,07/17/2019,08/19/2019
84,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,150255.0,SAN FRANCISCO CA,11/06/2019,04/03/2020
85,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,150255.0,SAN FRANCISCO CA,09/24/2019,03/18/2020
86,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,155600.0,SAN FRANCISCO CA,03/27/2019,09/26/2019
87,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,160000.0,SAN FRANCISCO CA,07/29/2019,09/16/2019
88,DOCUSIGN INC,SR. SALESFORCE DEVELOPER,165000.0,SAN FRANCISCO CA,12/03/2019,01/27/2020
89,DOCUSIGN INC,SR. SOFTWARE DEVELOPMENT ENGINEER IN TEST,137904.0,SEATTLE WA,06/24/2019,12/20/2019
90,DOCUSIGN INC,SR. SOFTWARE DEVELOPMENT ENGINEER IN TEST,145000.0,SAN FRANCISCO CA,04/25/2019,05/28/2019
91,DOCUSIGN INC,SR. SOFTWARE DEVELOPMENT ENGINEER IN TEST,148500.0,SAN FRANCISCO CA,12/12/2019,06/12/2020
92,DOCUSIGN INC,SR. SOFTWARE ENGINEER,150000.0,CHICAGO IL,12/18/2019,01/20/2020
93,DOCUSIGN INC,SR. SOFTWARE ENGINEER,150000.0,CHICAGO IL,07/09/2019,07/22/2019
94,DOCUSIGN INC,SR. SOFTWARE ENGINEER,161700.0,SEATTLE WA,04/29/2019,05/13/2019
95,DOCUSIGN INC,SR. SOFTWARE ENGINEER,165000.0,SEATTLE WA,02/26/2019,08/27/2019
96,DOCUSIGN INC,SR. SOFTWARE ENGINEER,167527.0,SEATTLE WA,09/11/2019,03/08/2020
97,DOCUSIGN INC,SR. SOFTWARE ENGINEER,180000.0,SAN FRANCISCO CA,05/21/2019,07/01/2019
98,DOCUSIGN INC,SR. SOFTWARE ENGINEER - ANDROID,180000.0,SAN FRANCISCO CA,12/19/2019,01/13/2020
99,DOCUSIGN INC,SR. TECHNICAL PROGRAM MANAGER SR. BUSINESS SYSTEM ANALYST,136568.0,SEATTLE WA,02/27/2019,08/29/2019
100,DOCUSIGN INC,SYSTEMS ADMINISTRATOR,90000.0,SEATTLE WA,02/19/2019,08/16/2019
101,DOCUSIGN INC,TECHNICAL IMPLEMENTATION ENGINEER,133900.0,SEATTLE WA,08/22/2019,02/18/2020
102,DOCUSIGN INC,TECHNICAL LEAD ENGINEER,215000.0,SAN FRANCISCO CA,01/11/2019,02/25/2019
103,DOCUSIGN INC,TECHNICAL SUPPORT MANAGER,94827.0,SEATTLE WA,01/07/2019,02/18/2019
104,DOCUSIGN INC,UX PRODUCT DESIGN MANAGER,162000.0,SAN FRANCISCO CA,05/24/2019,06/24/2019
0,DOCUSIGN INC,ANALYTICS ENGINEER,96283.0,SAN ANTONIO TX,11/19/2020,12/14/2020
